TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
1597175865001	46.955433	-166.524017	0.135232	0.999911	-0.011600	0.001546	-0.006352	1.000000	0.000000	0.000000	4	0	3688.094238	20.766792	img__0_1597175864999864300.jpg
1597175865200	49.034851	-166.564880	0.135304	0.999942	-0.008919	0.001223	-0.005828	1.000000	0.000000	0.000000	0	0	3738.121582	20.804201	img__0_1597175865199355800.jpg
1597175865396	51.113430	-166.595352	0.135392	0.999964	-0.006322	0.000843	-0.005657	1.000000	0.000000	0.000000	3	0	3406.891113	20.771553	img__0_1597175865395073600.jpg
1597175865598	53.191040	-166.621063	0.135431	0.999975	-0.004170	0.000657	-0.005597	1.000000	0.000000	0.000000	3	0	3704.803955	20.806377	img__0_1597175865597128100.jpg
1597175865784	55.273689	-166.644760	0.135423	0.999981	-0.002582	0.000661	-0.005582	1.000000	0.000000	0.000000	3	0	3943.841309	20.877886	img__0_1597175865782993300.jpg
1597175865979	57.364536	-166.667816	0.135402	0.999983	-0.001506	0.000725	-0.005576	1.000000	0.000000	0.000000	3	0	4140.846191	20.976126	img__0_1597175865977564300.jpg
1597175866178	59.465931	-166.690765	0.135374	0.999984	-0.000825	0.000819	-0.005567	1.000000	0.000000	0.000000	3	0	4306.810547	21.093786	img__0_1597175866177222100.jpg
1597175866365	61.579617	-166.713867	0.135346	0.999984	-0.000418	0.000918	-0.005555	1.000000	0.000000	0.000000	3	0	4449.150391	21.226051	img__0_1597175866364203000.jpg
1597175866564	63.706913	-166.737152	0.135319	0.999984	-0.000189	0.001012	-0.005540	1.000000	0.000000	0.000000	3	0	4573.097168	21.369473	img__0_1597175866562579600.jpg
1597175866745	65.848846	-166.760666	0.135296	0.999984	-0.000068	0.001097	-0.005525	1.000000	0.000000	0.000000	3	0	4682.464355	21.521582	img__0_1597175866743977900.jpg
1597175866931	68.006210	-166.784378	0.135276	0.999984	-0.000008	0.001171	-0.005509	1.000000	0.000000	0.000000	3	0	4780.103516	21.680511	img__0_1597175866930120400.jpg
1597175867116	70.179634	-166.808258	0.135258	0.999984	0.000019	0.001235	-0.005495	1.000000	0.000000	0.000000	3	0	4868.201172	21.844849	img__0_1597175867115720000.jpg
1597175867306	72.369652	-166.832306	0.135243	0.999984	0.000030	0.001288	-0.005481	1.000000	0.000000	0.000000	0	0	4969.423340	21.945099	img__0_1597175867304191200.jpg
1597175867502	74.562256	-166.856339	0.135383	0.999985	0.000030	0.000792	-0.005473	1.000000	0.000000	0.000000	0	0	4799.476074	21.912092	img__0_1597175867501335100.jpg
1597175867701	76.755066	-166.880341	0.135362	0.999985	0.000031	0.000862	-0.005469	1.000000	0.000000	0.000000	4	0	4239.450684	22.043732	img__0_1597175867700045100.jpg
1597175867884	78.966629	-166.904572	0.135295	0.999985	0.000032	0.001103	-0.005459	1.000000	0.000000	0.000000	4	0	4151.970215	22.251278	img__0_1597175867883866600.jpg
1597175868092	81.198456	-166.928940	0.135246	0.999984	0.000032	0.001279	-0.005446	1.000000	0.500000	0.000000	4	0	4086.432861	22.446003	img__0_1597175868090972200.jpg
1597175868283	83.449142	-166.942535	0.135225	0.999998	-0.000587	0.001362	-0.001444	1.000000	0.000000	0.000000	4	0	4040.171631	22.629181	img__0_1597175868282232600.jpg
1597175868471	85.718140	-166.950577	0.135215	0.999998	-0.000907	0.001403	0.000857	1.000000	0.000000	0.000000	4	0	4004.244141	22.808744	img__0_1597175868469589000.jpg
1597175868640	88.004860	-166.951904	0.135211	0.999997	-0.001129	0.001418	0.001681	1.000000	0.500000	0.000000	4	0	3981.335693	22.980299	img__0_1597175868639447000.jpg
1597175868824	90.308159	-166.937393	0.135215	0.999980	-0.001749	0.001400	0.005909	1.000000	0.000000	0.000000	4	0	3969.532715	23.144217	img__0_1597175868822627800.jpg
1597175869000	92.627968	-166.914215	0.135218	0.999963	-0.001906	0.001385	0.008297	1.000000	0.000000	0.000000	4	0	3961.289551	23.308352	img__0_1597175868999449100.jpg
1597175869189	94.963951	-166.882339	0.135222	0.999955	-0.001906	0.001371	0.009157	0.000000	0.000000	0.000000	4	0	3840.813965	23.469191	img__0_1597175869187706400.jpg
1597175869390	97.315102	-166.844299	0.135241	0.999953	-0.001697	0.001305	0.009423	0.000000	0.000000	0.000000	0	0	3538.474609	23.543936	img__0_1597175869388773500.jpg
1597175869585	99.667305	-166.802795	0.135379	0.999954	-0.001350	0.000808	0.009511	0.000000	0.000000	0.000000	0	0	3417.463867	23.508596	img__0_1597175869584228100.jpg
1597175869783	102.015465	-166.759521	0.135476	0.999954	-0.000979	0.000460	0.009549	0.000000	0.000000	0.000000	3	0	2909.293457	23.428759	img__0_1597175869782655500.jpg
1597175869979	104.352631	-166.715500	0.135592	0.999954	-0.000657	0.000043	0.009560	-1.000000	0.000000	0.000000	-1	0	2434.362061	23.276381	img__0_1597175869978162800.jpg
1597175870161	106.654129	-166.671738	0.135982	0.999953	-0.000398	-0.001357	0.009552	-1.000000	0.000000	0.000000	-1	0	2131.833984	22.558554	img__0_1597175870160017000.jpg
1597175870359	108.883942	-166.629181	0.136331	0.999951	-0.000212	-0.002615	0.009522	-1.000000	0.000000	0.000000	-1	0	2176.647217	21.839607	img__0_1597175870358063800.jpg
1597175870541	111.042358	-166.587982	0.136566	0.999949	-0.000087	-0.003454	0.009485	-1.000000	0.000000	0.000000	-1	0	2218.597412	21.117855	img__0_1597175870539840700.jpg
1597175870721	113.128883	-166.548279	0.136729	0.999947	-0.000005	-0.004040	0.009445	0.000000	0.000000	0.000000	0	0	2332.589111	20.391945	img__0_1597175870720181400.jpg
1597175870904	115.170486	-166.509567	0.136463	0.999951	0.000034	-0.003092	0.009412	0.000000	0.000000	0.000000	0	0	2308.435791	20.401104	img__0_1597175870903580400.jpg
1597175871088	117.210136	-166.464203	0.136151	0.999924	-0.000441	-0.001964	0.012127	0.000000	0.500000	0.000000	0	0	2229.490479	20.357691	img__0_1597175871086798900.jpg
1597175871270	119.242867	-166.378021	0.135997	0.999609	-0.002808	-0.001488	0.027768	0.000000	0.500000	0.000000	0	0	2153.245117	20.289307	img__0_1597175871269147300.jpg
1597175871464	121.262474	-166.215576	0.135889	0.998312	-0.006960	-0.001428	0.057645	0.000000	0.500000	0.000000	0	0	2079.607178	20.186338	img__0_1597175871463193500.jpg
1597175871657	123.260681	-165.956009	0.135815	0.995459	-0.011708	-0.001871	0.094452	1.000000	0.500000	0.000000	0	0	2109.509033	20.045637	img__0_1597175871655426600.jpg
1597175871832	125.226357	-165.583420	0.135773	0.990843	-0.016349	-0.002800	0.133994	1.000000	0.500000	0.000000	0	0	2442.801758	19.868725	img__0_1597175871831620800.jpg
1597175872017	127.146851	-165.088272	0.135758	0.984442	-0.020413	-0.004109	0.174473	1.000000	0.500000	0.000000	0	0	2872.796143	19.663807	img__0_1597175872016550000.jpg
1597175872209	129.009125	-164.466339	0.135759	0.976300	-0.023699	-0.005666	0.215046	1.000000	0.500000	0.000000	0	0	2945.549561	19.439383	img__0_1597175872208207300.jpg
1597175872406	130.800278	-163.717194	0.135769	0.966484	-0.026187	-0.007353	0.255283	1.000000	0.500000	0.000000	1	0	2748.246094	19.202837	img__0_1597175872404978200.jpg
1597175872607	132.500610	-162.851868	0.135945	0.955363	-0.027601	-0.009535	0.293988	1.000000	0.500000	0.000000	1	0	3329.496338	18.679678	img__0_1597175872606074100.jpg
1597175872799	134.089233	-161.886826	0.136061	0.942664	-0.028294	-0.011463	0.332343	1.000000	0.500000	0.000000	1	0	3871.568604	18.205614	img__0_1597175872797445600.jpg
1597175872996	135.558243	-160.825577	0.136105	0.928291	-0.028723	-0.013137	0.370512	1.000000	0.500000	0.000000	1	0	4383.563965	17.771803	img__0_1597175872994866600.jpg
1597175873193	136.902451	-159.674225	0.136114	0.912081	-0.028854	-0.014667	0.408730	1.000000	0.500000	0.000000	1	0	4869.840820	17.371855	img__0_1597175873191971400.jpg
1597175873398	138.115616	-158.440430	0.136109	0.894359	-0.028747	-0.016095	0.446135	1.000000	0.500000	0.000000	1	0	5332.497070	17.009939	img__0_1597175873397342500.jpg
1597175873599	139.193939	-157.132874	0.136086	0.875510	-0.028382	-0.017313	0.482055	1.000000	0.000000	0.000000	1	0	5767.899414	16.710644	img__0_1597175873598445900.jpg
1597175873789	140.151108	-155.765732	0.136051	0.858988	-0.026957	-0.017426	0.510988	1.000000	0.000000	0.000000	1	0	6182.770020	16.534269	img__0_1597175873788219800.jpg
1597175873993	141.011734	-154.353622	0.135957	0.850002	-0.024501	-0.016214	0.525959	1.000000	0.500000	0.000000	1	0	6568.200684	16.451986	img__0_1597175873991795900.jpg
1597175874200	141.782669	-152.901474	0.135867	0.843418	-0.021845	-0.014689	0.536612	1.000000	0.500000	0.000000	0	0	6931.640137	16.401283	img__0_1597175874199163200.jpg
1597175874398	142.480438	-151.419098	0.135822	0.835693	-0.018551	-0.012743	0.548736	1.000000	0.500000	0.000000	0	0	6694.587891	16.361767	img__0_1597175874397582500.jpg
1597175874602	143.130569	-149.919357	0.135752	0.829656	-0.015016	-0.010592	0.557972	1.000000	0.500000	0.000000	2	0	6118.060547	16.410168	img__0_1597175874601245300.jpg
1597175874788	143.719131	-148.380554	0.135522	0.817750	-0.013525	-0.009141	0.575342	1.000000	0.000000	0.000000	2	0	6181.923340	16.618521	img__0_1597175874787924100.jpg
1597175875005	144.254639	-146.798615	0.135385	0.804606	-0.012424	-0.008137	0.593623	1.000000	0.500000	0.000000	2	0	6232.780273	16.854216	img__0_1597175875002748900.jpg
1597175875207	144.724289	-145.174118	0.135309	0.789691	-0.012376	-0.008274	0.613324	1.000000	0.500000	0.000000	2	0	6304.831055	17.033405	img__0_1597175875205806600.jpg
1597175875401	145.106857	-143.509338	0.135274	0.769655	-0.013162	-0.009347	0.638256	1.000000	0.000000	0.000000	2	0	6371.891113	17.215515	img__0_1597175875400459300.jpg
1597175875601	145.417984	-141.808029	0.135232	0.753160	-0.013212	-0.009566	0.657634	1.000000	0.000000	0.000000	2	0	6414.806152	17.455128	img__0_1597175875599741800.jpg
1597175875800	145.683578	-140.073669	0.135186	0.747174	-0.012206	-0.008639	0.664460	1.000000	0.000000	0.000000	2	0	6457.850098	17.709368	img__0_1597175875799157800.jpg
1597175876004	145.914261	-138.308838	0.135152	0.745631	-0.010543	-0.007051	0.666238	1.000000	0.000000	0.000000	2	0	6500.608398	17.967636	img__0_1597175876002320300.jpg
1597175876210	146.128342	-136.516083	0.135119	0.745477	-0.008348	-0.004996	0.666460	1.000000	0.000000	0.000000	2	0	6543.494141	18.225355	img__0_1597175876207122800.jpg
1597175876400	146.330490	-134.696533	0.135096	0.743844	-0.006475	-0.003323	0.668314	1.000000	0.500000	0.000000	0	0	6605.492188	18.387802	img__0_1597175876399146600.jpg
1597175876600	146.490158	-132.868134	0.135295	0.733534	-0.005836	-0.003892	0.679616	1.000000	0.000000	0.000000	0	0	6379.593262	18.331999	img__0_1597175876599324500.jpg
1597175876815	146.608292	-131.036194	0.135289	0.722328	-0.005972	-0.004099	0.691513	1.000000	0.000000	0.000000	3	0	5722.411133	18.512489	img__0_1597175876814145400.jpg
1597175877017	146.702881	-129.177307	0.135208	0.718473	-0.005923	-0.003691	0.695520	1.000000	0.000000	0.000000	3	0	5633.876465	18.795967	img__0_1597175877015959900.jpg
1597175877216	146.777328	-127.289604	0.135145	0.717485	-0.005518	-0.002990	0.696545	1.000000	0.000000	0.000000	3	0	5559.073242	19.070974	img__0_1597175877214753600.jpg
1597175877406	146.841446	-125.374428	0.135108	0.717375	-0.004685	-0.002012	0.696669	1.000000	0.000000	0.000000	3	0	5496.357910	19.338303	img__0_1597175877405228400.jpg
1597175877591	146.901474	-123.432755	0.135085	0.717449	-0.003732	-0.000994	0.696601	1.000000	0.000000	0.000000	3	0	5445.258301	19.597458	img__0_1597175877590442300.jpg
1597175877801	146.960358	-121.465408	0.135074	0.717514	-0.002895	-0.000145	0.696538	1.000000	0.000000	0.000000	3	0	5404.904297	19.849138	img__0_1597175877799366400.jpg
1597175878013	147.019363	-119.473167	0.135071	0.717541	-0.002268	0.000466	0.696512	1.000000	0.500000	0.000000	3	0	5375.214355	20.092453	img__0_1597175878012658300.jpg
1597175878212	147.074280	-117.456696	0.135075	0.716438	-0.002005	0.000696	0.697647	1.000000	0.000000	0.000000	3	0	5353.270996	20.331160	img__0_1597175878210783300.jpg
1597175878413	147.128845	-115.416534	0.135080	0.716052	-0.001800	0.000869	0.698044	1.000000	0.000000	0.000000	3	0	5338.910645	20.564131	img__0_1597175878411199900.jpg
1597175878612	147.182220	-113.356033	0.135170	0.715928	-0.001461	0.000756	0.698172	1.000000	0.000000	0.000000	0	0	5342.952637	20.626640	img__0_1597175878610585100.jpg
1597175878813	147.227676	-111.295586	0.135321	0.713971	-0.001332	0.000121	0.700174	1.000000	0.000000	0.000000	4	0	4661.678223	20.595060	img__0_1597175878811889400.jpg
1597175879017	147.265106	-109.227509	0.135268	0.711803	-0.001623	0.000102	0.702377	1.000000	0.000000	0.000000	4	0	4463.487793	20.853224	img__0_1597175879016504500.jpg
1597175879210	147.296951	-107.133842	0.135194	0.711080	-0.001895	0.000204	0.703108	1.000000	0.000000	0.000000	4	0	4309.438965	21.096769	img__0_1597175879208870700.jpg
1597175879417	147.324310	-105.016479	0.135163	0.710884	-0.001943	0.000317	0.703306	1.000000	0.000000	0.000000	4	0	4185.638672	21.325033	img__0_1597175879415578500.jpg
1597175879618	147.349304	-102.876831	0.135149	0.710853	-0.001833	0.000492	0.703338	1.000000	0.500000	0.000000	4	0	4089.551758	21.537712	img__0_1597175879616535900.jpg
1597175879809	147.362335	-100.716583	0.135152	0.708050	-0.002080	0.000231	0.706159	1.000000	0.000000	0.000000	4	0	4018.305176	21.735956	img__0_1597175879808669400.jpg
1597175879997	147.369614	-98.536530	0.135158	0.706491	-0.002108	0.000169	0.707719	1.000000	0.000000	0.000000	4	0	3961.964111	21.928392	img__0_1597175879996374500.jpg
1597175880189	147.370422	-96.337547	0.135167	0.705960	-0.002094	0.000138	0.708249	1.000000	0.000000	0.000000	4	0	3921.493896	22.112463	img__0_1597175880186815400.jpg
1597175880382	147.366714	-94.120407	0.135177	0.705807	-0.001968	0.000211	0.708401	1.000000	0.000000	0.000000	4	0	3893.845947	22.289652	img__0_1597175880380897400.jpg
1597175880593	147.360504	-91.885757	0.135187	0.705777	-0.001760	0.000366	0.708432	0.000000	0.000000	0.000000	4	0	3759.621094	22.461176	img__0_1597175880591265600.jpg
1597175880790	147.352997	-89.634834	0.135211	0.705777	-0.001500	0.000501	0.708432	0.000000	0.000000	0.000000	0	0	3457.864502	22.540373	img__0_1597175880789689700.jpg
1597175880990	147.344894	-87.382568	0.135361	0.705780	-0.000948	0.000292	0.708431	-1.000000	0.000000	0.000000	-1	0	3108.159668	22.507849	img__0_1597175880989684600.jpg
1597175881183	147.336624	-85.158630	0.135817	0.705786	0.000345	-0.000738	0.708425	-1.000000	0.000000	0.000000	-1	0	2734.840576	21.763424	img__0_1597175881181275800.jpg
1597175881364	147.328583	-83.009277	0.136242	0.705805	0.001517	-0.001726	0.708402	-1.000000	0.000000	0.000000	-1	0	2753.591797	21.015652	img__0_1597175881363683500.jpg
1597175881572	147.320877	-80.934067	0.136525	0.705830	0.002296	-0.002383	0.708373	0.000000	0.000000	0.000000	0	0	2848.946045	20.264486	img__0_1597175881571097900.jpg
1597175881774	147.313461	-78.905251	0.136331	0.705856	0.001847	-0.001857	0.708351	0.000000	0.000000	0.000000	0	0	2808.217285	20.273485	img__0_1597175881773223900.jpg
1597175881971	147.306198	-76.877945	0.136057	0.705867	0.001166	-0.001133	0.708343	0.000000	0.000000	0.000000	0	0	2712.180420	20.237064	img__0_1597175881969616300.jpg
1597175882173	147.299042	-74.854515	0.135918	0.705871	0.000830	-0.000775	0.708340	0.000000	0.000000	0.000000	0	0	2619.427979	20.208523	img__0_1597175882172683200.jpg
1597175882347	147.291946	-72.834229	0.135814	0.705872	0.000567	-0.000506	0.708339	0.000000	0.500000	0.000000	0	0	2529.847412	20.176931	img__0_1597175882346420600.jpg
1597175882549	147.268372	-70.817726	0.135756	0.701421	-0.000322	-0.001105	0.712747	0.000000	0.500000	0.000000	0	0	2443.330322	20.131712	img__0_1597175882547979400.jpg
1597175882732	147.191086	-68.808479	0.135732	0.686342	-0.002484	-0.003295	0.727267	0.000000	0.500000	0.000000	0	0	2359.771729	20.050367	img__0_1597175882731135600.jpg
1597175882939	147.029434	-66.813438	0.135709	0.661987	-0.005391	-0.006678	0.749466	0.000000	0.500000	0.000000	0	0	2279.071045	19.937378	img__0_1597175882938371100.jpg
1597175883149	146.764893	-64.841423	0.135697	0.632906	-0.008229	-0.010580	0.774113	0.000000	0.500000	0.000000	0	0	2201.129883	19.786655	img__0_1597175883147735600.jpg
1597175883339	146.383652	-62.903969	0.135699	0.601200	-0.010571	-0.014546	0.798896	0.000000	0.500000	0.000000	0	0	2125.854248	19.603392	img__0_1597175883338009500.jpg
1597175883545	145.878067	-61.013718	0.135713	0.567839	-0.012224	-0.018244	0.822847	0.000000	0.500000	0.000000	0	0	2053.153076	19.396101	img__0_1597175883543378400.jpg
1597175883743	145.245163	-59.183559	0.135732	0.533323	-0.013184	-0.021501	0.845536	0.000000	0.500000	0.000000	1	0	1939.065796	19.172808	img__0_1597175883742512900.jpg
1597175883950	144.494965	-57.435318	0.135951	0.499143	-0.012853	-0.024366	0.866081	1.000000	0.500000	0.000000	1	0	1814.331909	18.621355	img__0_1597175883949472500.jpg
1597175884149	143.645203	-55.791985	0.136065	0.464534	-0.012217	-0.026306	0.885080	1.000000	0.000000	0.000000	1	0	2098.772461	18.095724	img__0_1597175884147743600.jpg
1597175884358	142.702896	-54.258945	0.136187	0.431165	-0.011191	-0.027717	0.901778	1.000000	0.500000	0.000000	1	0	2683.413818	17.607029	img__0_1597175884356863700.jpg
1597175884557	141.671036	-52.846756	0.136233	0.396838	-0.010323	-0.028945	0.917374	1.000000	0.500000	0.000000	1	0	3252.592285	17.134491	img__0_1597175884555816600.jpg
1597175884762	140.560684	-51.552807	0.136254	0.363265	-0.009273	-0.029300	0.931179	1.000000	0.000000	0.000000	1	0	3807.831787	16.743338	img__0_1597175884760315400.jpg
1597175884978	139.396484	-50.358738	0.136245	0.342642	-0.008061	-0.027749	0.939021	1.000000	0.500000	0.000000	1	0	4347.348145	16.433601	img__0_1597175884977059900.jpg
1597175885186	138.182053	-49.262356	0.136193	0.328289	-0.007056	-0.025881	0.944196	1.000000	0.500000	0.000000	1	0	4843.997070	16.184525	img__0_1597175885184014500.jpg
1597175885392	136.922241	-48.258884	0.136149	0.309424	-0.006000	-0.023861	0.950606	1.000000	0.000000	0.000000	1	0	5311.211426	15.986221	img__0_1597175885391287200.jpg
1597175885603	135.641602	-47.309605	0.136072	0.298372	-0.004706	-0.019764	0.954233	1.000000	0.000000	0.000000	0	0	5735.812500	15.858408	img__0_1597175885600481400.jpg
1597175885817	134.346802	-46.392967	0.135938	0.295123	-0.003605	-0.015220	0.955331	1.000000	0.500000	0.000000	0	0	5539.655762	15.856833	img__0_1597175885815663500.jpg
1597175886012	133.033737	-45.506790	0.135785	0.288367	-0.002917	-0.011852	0.957442	1.000000	0.000000	0.000000	2	0	5096.624512	15.901058	img__0_1597175886010972100.jpg
1597175886223	131.696945	-44.630928	0.135564	0.282324	-0.002697	-0.008592	0.959277	1.000000	0.000000	0.000000	2	0	5210.191895	16.117872	img__0_1597175886222170800.jpg
1597175886437	130.336151	-43.752705	0.135410	0.280143	-0.002454	-0.006006	0.959936	1.000000	0.500000	0.000000	2	0	5321.344727	16.328085	img__0_1597175886435040200.jpg
1597175886653	128.940811	-42.892097	0.135336	0.269825	-0.002506	-0.005508	0.962890	1.000000	0.500000	0.000000	2	0	5439.794922	16.512947	img__0_1597175886651220200.jpg
1597175886855	127.499290	-42.075401	0.135288	0.246885	-0.002967	-0.007097	0.969014	1.000000	0.000000	0.000000	2	0	5547.768066	16.703316	img__0_1597175886853516200.jpg
1597175887046	126.020073	-41.283573	0.135244	0.231354	-0.003179	-0.007622	0.972835	1.000000	0.500000	0.000000	2	0	5643.673828	16.917570	img__0_1597175887045205400.jpg
1597175887265	124.498833	-40.529690	0.135226	0.217164	-0.003368	-0.008728	0.976090	1.000000	0.500000	0.000000	2	0	5752.004395	17.094521	img__0_1597175887264134900.jpg
1597175887471	122.930092	-39.839970	0.135235	0.192315	-0.003524	-0.010903	0.981266	1.000000	0.500000	0.000000	2	0	5864.018066	17.242653	img__0_1597175887470380600.jpg
1597175887690	121.313614	-39.228680	0.135239	0.159833	-0.003571	-0.013511	0.987045	1.000000	0.500000	0.000000	2	0	5971.074219	17.381159	img__0_1597175887689100600.jpg
1597175887906	119.651375	-38.709019	0.135244	0.124295	-0.003418	-0.016269	0.992106	1.000000	0.500000	0.000000	0	0	6061.910645	17.437174	img__0_1597175887905003900.jpg
1597175888123	117.962975	-38.296734	0.135416	0.087334	-0.002444	-0.018980	0.995995	1.000000	0.500000	0.000000	0	0	5854.602051	17.303434	img__0_1597175888121422500.jpg
1597175888342	116.259781	-38.002113	0.135427	0.048958	-0.001813	-0.021340	0.998571	1.000000	0.500000	0.000000	3	0	5302.620117	17.339888	img__0_1597175888340543200.jpg
1597175888560	114.528404	-37.820225	0.135362	0.014674	-0.001440	-0.022666	0.999634	1.000000	0.500000	0.000000	3	0	5266.748047	17.522112	img__0_1597175888558853600.jpg
1597175888777	112.772011	-37.743130	0.135309	0.012014	0.000982	0.023122	-0.999660	1.000000	0.500000	0.000000	3	0	5259.083008	17.667780	img__0_1597175888776614900.jpg
1597175889005	111.001778	-37.783974	0.135301	0.042085	0.000292	0.023665	-0.998834	1.000000	0.500000	0.000000	3	0	5258.975098	17.801420	img__0_1597175889004029100.jpg
1597175889240	109.224884	-37.940804	0.135291	0.075390	-0.000488	0.023936	-0.996867	1.000000	0.500000	0.000000	3	0	5258.867188	17.931267	img__0_1597175889238761700.jpg
1597175889478	107.449440	-38.215851	0.135283	0.110402	-0.001348	0.024215	-0.993591	1.000000	0.000000	0.000000	3	0	5255.817383	18.066397	img__0_1597175889477261300.jpg
1597175889712	105.674744	-38.593204	0.135257	0.137768	-0.001683	0.023309	-0.990189	1.000000	0.500000	0.000000	3	0	5221.842773	18.277580	img__0_1597175889710943400.jpg
1597175889954	103.899529	-39.057846	0.135219	0.153925	-0.001785	0.021773	-0.987841	1.000000	0.500000	0.000000	3	0	5212.750488	18.467413	img__0_1597175889951632300.jpg
1597175890190	102.136330	-39.621319	0.135228	0.175249	-0.002208	0.020930	-0.984299	1.000000	0.500000	0.000000	3	0	5223.130371	18.615629	img__0_1597175890188408700.jpg
1597175890425	100.395996	-40.286205	0.135302	0.205043	-0.003089	0.020652	-0.978530	1.000000	0.500000	0.000000	0	0	5230.389648	18.611160	img__0_1597175890424081400.jpg
